2026-03-05 13:08:12,660 | INFO | TOP5 [{"name": "AK-47 Alpha", "score": 0.711667, "why": {"odor_type": 1.0, "family_type": 1.0, "tags": 0.25, "description": 0.0, "intensity": 0.8333, "forwardness": 1.0}}, {"name": "OG Formulation", "score": 0.48, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 1.0}}, {"name": "STV", "score": 0.48, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 1.0}}, {"name": "Red Lebanese Hashish", "score": 0.46127, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.1429, "description": 0.0, "intensity": 0.7778, "forwardness": 1.0}}, {"name": "Amnesia Haze", "score": 0.457778, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 0.8889, "forwardness": 1.0}}]
2026-03-05 13:14:55,681 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:15:16,056 | INFO | FORM_SUBMIT payload={"odor_type": "diesel", "family_type": "herbal", "tags": "peppry", "odor_description": "test", "intensity_1_10": 5, "cannabis_forward": 1, "fruity_forward": 2, "dessert_forward": 3}
2026-03-05 13:15:16,084 | INFO | TOP5 [{"name": "AK-47 Alpha", "score": 0.63003, "why": {"odor_type": 1.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 0.8333, "forwardness": 0.6336}}, {"name": "ANX Formulation", "score": 0.456726, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.7673}}, {"name": "OG Formulation", "score": 0.443363, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.6336}}, {"name": "STV", "score": 0.443363, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.6336}}, {"name": "Forbidden Fruit +", "score": 0.431682, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 0.8889, "forwardness": 0.739}}]
2026-03-05 13:15:27,948 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:15:45,375 | INFO | FORM_SUBMIT payload={"odor_type": "citrus", "family_type": "herbal", "tags": "peppry", "odor_description": "test1", "intensity_1_10": 5, "cannabis_forward": 3, "fruity_forward": 4, "dessert_forward": 6}
2026-03-05 13:15:45,402 | INFO | TOP5 [{"name": "CLM 3.0", "score": 0.483048, "why": {"odor_type": 0.3, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 0.7778, "forwardness": 0.8149}}, {"name": "Chemdawg", "score": 0.479465, "why": {"odor_type": 1.0, "family_type": 0.0, "tags": 0.0, "description": 0.0, "intensity": 0.8889, "forwardness": 0.8169}}, {"name": "Amnesia Haze - Live+ Line", "score": 0.470761, "why": {"odor_type": 0.3, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 0.7778, "forwardness": 0.6921}}, {"name": "ANX Formulation", "score": 0.455607, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.7561}}, {"name": "OG Formulation", "score": 0.449206, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.6921}}]
2026-03-05 13:17:45,351 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:18:41,529 | INFO | FORM_SUBMIT payload={"odor_type": "diesel", "family_type": "woody", "tags": "pine", "odor_description": "citrus", "intensity_1_10": 5, "cannabis_forward": 0, "fruity_forward": 0, "dessert_forward": 0}
2026-03-05 13:18:41,554 | INFO | TOP5 [{"name": "AK-47 Alpha", "score": 0.481667, "why": {"odor_type": 1.0, "family_type": 0.0, "tags": 0.25, "description": 0.0, "intensity": 0.8333, "forwardness": 0.5}}, {"name": "Black Domina", "score": 0.474444, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.3333, "description": 0.0556, "intensity": 0.8889, "forwardness": 0.5}}, {"name": "Orange Cookies", "score": 0.329333, "why": {"odor_type": 0.3, "family_type": 0.0, "tags": 0.0, "description": 0.1111, "intensity": 1.0, "forwardness": 0.5}}, {"name": "Candy Jack", "score": 0.325231, "why": {"odor_type": 0.3, "family_type": 0.0, "tags": 0.0, "description": 0.0769, "intensity": 1.0, "forwardness": 0.5}}, {"name": "Wedding Cake", "score": 0.316, "why": {"odor_type": 0.3, "family_type": 0.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.5}}]
2026-03-05 13:20:12,963 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:20:27,333 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:20:40,042 | INFO | FORM_SUBMIT payload={"odor_type": "diesel", "family_type": "herbal", "tags": "pine", "odor_description": "ct", "intensity_1_10": 5, "cannabis_forward": 0, "fruity_forward": 0, "dessert_forward": 0}
2026-03-05 13:20:40,067 | INFO | TOP5 [{"name": "AK-47 Alpha", "score": 0.661667, "why": {"odor_type": 1.0, "family_type": 1.0, "tags": 0.25, "description": 0.0, "intensity": 0.8333, "forwardness": 0.5}}, {"name": "OG Formulation", "score": 0.43, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.5}}, {"name": "ANX Formulation", "score": 0.43, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.5}}, {"name": "STV", "score": 0.43, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.0, "description": 0.0, "intensity": 1.0, "forwardness": 0.5}}, {"name": "Red Lebanese Hashish", "score": 0.41127, "why": {"odor_type": 0.0, "family_type": 1.0, "tags": 0.1429, "description": 0.0, "intensity": 0.7778, "forwardness": 0.5}}]
2026-03-05 13:22:28,370 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:22:40,961 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:22:54,257 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:34:08,298 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 13:38:16,301 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 14:16:10,323 | INFO | DB already has 289 formulations. Skipping CSV load.
2026-03-05 14:18:04,144 | INFO | DB already has 289 formulations. Skipping CSV load.
